Rows Columns Xmin Xmax Ymin Ymax Search_Density Global_Minimum Xpos Ypos Search_Time
100 100 -5000.0 5000.0 -5000.0 5000.0 0.4 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.5 -1616 -300.0 0.0 2
100 100 -5000.0 5000.0 -5000.0 5000.0 0.6 -1616 -300.0 0.0 3
100 100 -5000.0 5000.0 -5000.0 5000.0 0.7 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.8 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 0.9 -1616 -300.0 0.0 1
100 100 -5000.0 5000.0 -5000.0 5000.0 1.0 -1616 -300.0 0.0 1
1000 1000 -10.0 10.0 -10.0 10.0 0.1 -77491 -1.58 6.280000000000001 57
1000 1000 -10.0 10.0 -10.0 10.0 0.2 -77491 4.720000000000001 6.280000000000001 66
1000 1000 -10.0 10.0 -10.0 10.0 0.3 -77491 4.720000000000001 6.280000000000001 68
1000 1000 -10.0 10.0 -10.0 10.0 0.4 -77491 -1.58 6.280000000000001 88
1000 1000 -10.0 10.0 -10.0 10.0 0.5 -77491 4.720000000000001 6.280000000000001 51
1000 1000 -10.0 10.0 -10.0 10.0 0.6 -77491 4.720000000000001 6.280000000000001 56
1000 1000 -10.0 10.0 -10.0 10.0 0.7 -77491 -1.58 6.280000000000001 54
1000 1000 -10.0 10.0 -10.0 10.0 0.8 -77491 4.720000000000001 6.280000000000001 59
1000 1000 -10.0 10.0 -10.0 10.0 0.9 -77491 -7.859999999999999 6.280000000000001 51
1000 1000 -10.0 10.0 -10.0 10.0 1.0 -77491 4.720000000000001 6.280000000000001 51
1000 1000 -100.0 100.0 -100.0 100.0 0.1 -44849 -64.4 6.200000000000003 53
1000 1000 -100.0 100.0 -100.0 100.0 0.2 -44849 -64.4 6.200000000000003 54
1000 1000 -100.0 100.0 -100.0 100.0 0.3 -44849 86.4 6.200000000000003 63
1000 1000 -100.0 100.0 -100.0 100.0 0.4 -44849 11.0 6.200000000000003 72
1000 1000 -100.0 100.0 -100.0 100.0 0.5 -44849 -64.4 6.200000000000003 68
1000 1000 -100.0 100.0 -100.0 100.0 0.6 -44849 11.0 6.200000000000003 54
1000 1000 -100.0 100.0 -100.0 100.0 0.7 -44849 11.0 6.200000000000003 67
1000 1000 -100.0 100.0 -100.0 100.0 0.8 -44849 11.0 6.200000000000003 105
1000 1000 -100.0 100.0 -100.0 100.0 0.9 -44849 86.4 6.200000000000003 63
1000 1000 -100.0 100.0 -100.0 100.0 1.0 -44849 -64.4 6.200000000000003 70
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.1 -32416 -366.0 6.0 44
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.2 -32416 344.0 6.0 42
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.3 -32416 -366.0 6.0 65
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.4 -32416 -366.0 6.0 45
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.5 -32416 344.0 6.0 57
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.6 -32416 344.0 6.0 56
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.7 -32416 344.0 6.0 65
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.8 -32416 344.0 6.0 71
1000 1000 -1000.0 1000.0 -1000.0 1000.0 0.9 -32416 -366.0 6.0 66
1000 1000 -1000.0 1000.0 -1000.0 1000.0 1.0 -32416 344.0 6.0 72
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.1 -1616 3960.0 0.0 39
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.2 -1616 3250.0 0.0 45
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.3 -1616 -3850.0 0.0 54
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.4 -1616 -2430.0 0.0 57
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.5 -1616 1830.0 0.0 62
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.6 -1616 410.0 0.0 67
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.7 -1616 -1010.0 0.0 57
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.8 -1616 -300.0 0.0 67
1000 1000 -5000.0 5000.0 -5000.0 5000.0 0.9 -1616 4670.0 0.0 76
1000 1000 -5000.0 5000.0 -5000.0 5000.0 1.0 -1616 4670.0 0.0 77
5000 5000 -10.0 10.0 -10.0 10.0 0.1 -91126 -1.58 6.283999999999999 1436
5000 5000 -10.0 10.0 -10.0 10.0 0.2 -91126 -7.859999999999999 6.283999999999999 1463
5000 5000 -10.0 10.0 -10.0 10.0 0.3 -91126 -1.58 6.283999999999999 1490
5000 5000 -10.0 10.0 -10.0 10.0 0.4 -91126 4.712 6.283999999999999 1430
5000 5000 -10.0 10.0 -10.0 10.0 0.5 -91126 -7.859999999999999 6.283999999999999 1407
5000 5000 -10.0 10.0 -10.0 10.0 0.6 -91126 4.716000000000001 6.283999999999999 1492
5000 5000 -10.0 10.0 -10.0 10.0 0.7 -91126 -1.5679999999999996 6.283999999999999 1475
5000 5000 -10.0 10.0 -10.0 10.0 0.8 -91126 -1.5760000000000005 6.283999999999999 1578
5000 5000 -10.0 10.0 -10.0 10.0 0.9 -91126 -1.5679999999999996 6.283999999999999 1581
5000 5000 -10.0 10.0 -10.0 10.0 1.0 -91126 -7.859999999999999 6.283999999999999 1554
5000 5000 -100.0 100.0 -100.0 100.0 0.1 -77492 23.560000000000002 6.280000000000001 1407
5000 5000 -100.0 100.0 -100.0 100.0 0.2 -77492 98.96000000000001 6.280000000000001 1382
5000 5000 -100.0 100.0 -100.0 100.0 0.3 -77492 -58.12 6.280000000000001 1420
5000 5000 -100.0 100.0 -100.0 100.0 0.4 -77492 17.28 6.280000000000001 1536
5000 5000 -100.0 100.0 -100.0 100.0 0.5 -77492 23.560000000000002 6.280000000000001 1611
5000 5000 -100.0 100.0 -100.0 100.0 0.6 -77492 -58.12 6.280000000000001 1566
5000 5000 -100.0 100.0 -100.0 100.0 0.7 -77492 17.28 6.280000000000001 1671
5000 5000 -100.0 100.0 -100.0 100.0 0.8 -77492 98.96000000000001 6.280000000000001 1716
5000 5000 -100.0 100.0 -100.0 100.0 0.9 -77492 23.560000000000002 6.280000000000001 1737
5000 5000 -100.0 100.0 -100.0 100.0 1.0 -77492 98.96000000000001 6.280000000000001 1798
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.1 -41437 86.40000000000009 6.400000000000091 878
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.2 -41437 796.4000000000001 6.400000000000091 1159
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.3 -41437 -215.19999999999993 6.400000000000091 1554
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.4 -41437 645.6000000000001 6.400000000000091 1536
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.5 -41437 -215.19999999999993 6.400000000000091 1674
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.6 -41437 86.40000000000009 6.400000000000091 1812
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.7 -41437 -215.19999999999993 6.400000000000091 1936
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.8 -41437 -623.5999999999999 6.400000000000091 1919
5000 5000 -1000.0 1000.0 -1000.0 1000.0 0.9 -41437 -366.0 6.400000000000091 2040
5000 5000 -1000.0 1000.0 -1000.0 1000.0 1.0 -41437 645.6000000000001 6.400000000000091 2030
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.1 -32416 -1076.0 6.0 703
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.2 -32416 3894.0 6.0 988
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.3 -32416 -3916.0 6.0 1338
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.4 -32416 -3206.0 6.0 1378
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.5 -32416 3894.0 6.0 1492
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.6 -32416 -3206.0 6.0 1746
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.7 -32416 3184.0 6.0 1825
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.8 -32416 4604.0 6.0 1884
5000 5000 -5000.0 5000.0 -5000.0 5000.0 0.9 -32416 -366.0 6.0 2049
5000 5000 -5000.0 5000.0 -5000.0 5000.0 1.0 -32416 -366.0 6.0 2077
