Rows Columns Xmin Xmax Ymin Ymax Search_Density Global_Minimum Xpos Ypos Search_Time
10 10 1000.0 1000.0 1000.0 1000.0 1.0 83631 1000.0 1000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.1 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.2 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.3 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.4 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.5 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.6 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.7 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.8 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 0.9 100172 5000.0 5000.0 0
10 10 5000.0 5000.0 5000.0 5000.0 1.0 100172 5000.0 5000.0 0
100 100 10.0 10.0 10.0 10.0 0.1 16215 10.0 10.0 0
100 100 10.0 10.0 10.0 10.0 0.2 16215 10.0 10.0 0
100 100 10.0 10.0 10.0 10.0 0.3 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 0.4 16215 10.0 10.0 0
100 100 10.0 10.0 10.0 10.0 0.5 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 0.6 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 0.7 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 0.8 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 0.9 16215 10.0 10.0 1
100 100 10.0 10.0 10.0 10.0 1.0 16215 10.0 10.0 1
100 100 100.0 100.0 100.0 100.0 0.1 55175 100.0 100.0 0
100 100 100.0 100.0 100.0 100.0 0.2 55175 100.0 100.0 0
100 100 100.0 100.0 100.0 100.0 0.3 55175 100.0 100.0 1
100 100 100.0 100.0 100.0 100.0 0.4 55175 100.0 100.0 1
100 100 100.0 100.0 100.0 100.0 0.5 55175 100.0 100.0 1
100 100 100.0 100.0 100.0 100.0 0.6 55175 100.0 100.0 0
100 100 100.0 100.0 100.0 100.0 0.7 55175 100.0 100.0 1
100 100 100.0 100.0 100.0 100.0 0.8 55175 100.0 100.0 0
100 100 100.0 100.0 100.0 100.0 0.9 55175 100.0 100.0 1
100 100 100.0 100.0 100.0 100.0 1.0 55175 100.0 100.0 0
100 100 500.0 500.0 500.0 500.0 0.1 64274 500.0 500.0 0
100 100 500.0 500.0 500.0 500.0 0.2 64274 500.0 500.0 0
100 100 500.0 500.0 500.0 500.0 0.3 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 0.4 64274 500.0 500.0 0
100 100 500.0 500.0 500.0 500.0 0.5 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 0.6 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 0.7 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 0.8 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 0.9 64274 500.0 500.0 1
100 100 500.0 500.0 500.0 500.0 1.0 64274 500.0 500.0 1
100 100 1000.0 1000.0 1000.0 1000.0 0.1 83631 1000.0 1000.0 0
100 100 1000.0 1000.0 1000.0 1000.0 0.2 83631 1000.0 1000.0 0
100 100 1000.0 1000.0 1000.0 1000.0 0.3 83631 1000.0 1000.0 0
100 100 1000.0 1000.0 1000.0 1000.0 0.4 83631 1000.0 1000.0 0
100 100 1000.0 1000.0 1000.0 1000.0 0.5 83631 1000.0 1000.0 1
100 100 1000.0 1000.0 1000.0 1000.0 0.6 83631 1000.0 1000.0 1
100 100 1000.0 1000.0 1000.0 1000.0 0.7 83631 1000.0 1000.0 0
100 100 1000.0 1000.0 1000.0 1000.0 0.8 83631 1000.0 1000.0 1
100 100 1000.0 1000.0 1000.0 1000.0 0.9 83631 1000.0 1000.0 1
100 100 1000.0 1000.0 1000.0 1000.0 1.0 83631 1000.0 1000.0 1
100 100 5000.0 5000.0 5000.0 5000.0 0.1 100172 5000.0 5000.0 0
100 100 5000.0 5000.0 5000.0 5000.0 0.2 100172 5000.0 5000.0 0
100 100 5000.0 5000.0 5000.0 5000.0 0.3 100172 5000.0 5000.0 1
100 100 5000.0 5000.0 5000.0 5000.0 0.4 100172 5000.0 5000.0 1
100 100 5000.0 5000.0 5000.0 5000.0 0.5 100172 5000.0 5000.0 0
100 100 5000.0 5000.0 5000.0 5000.0 0.6 100172 5000.0 5000.0 1
100 100 5000.0 5000.0 5000.0 5000.0 0.7 100172 5000.0 5000.0 0
100 100 5000.0 5000.0 5000.0 5000.0 0.8 100172 5000.0 5000.0 1
100 100 5000.0 5000.0 5000.0 5000.0 0.9 100172 5000.0 5000.0 0
100 100 5000.0 5000.0 5000.0 5000.0 1.0 100172 5000.0 5000.0 1
500 500 10.0 10.0 10.0 10.0 0.1 16215 10.0 10.0 13
500 500 10.0 10.0 10.0 10.0 0.2 16215 10.0 10.0 12
500 500 10.0 10.0 10.0 10.0 0.3 16215 10.0 10.0 17
500 500 10.0 10.0 10.0 10.0 0.4 16215 10.0 10.0 22
500 500 10.0 10.0 10.0 10.0 0.5 16215 10.0 10.0 20
500 500 10.0 10.0 10.0 10.0 0.6 16215 10.0 10.0 22
500 500 10.0 10.0 10.0 10.0 0.7 16215 10.0 10.0 21
500 500 10.0 10.0 10.0 10.0 0.8 16215 10.0 10.0 22
500 500 10.0 10.0 10.0 10.0 0.9 16215 10.0 10.0 28
500 500 10.0 10.0 10.0 10.0 1.0 16215 10.0 10.0 26
500 500 100.0 100.0 100.0 100.0 0.1 55175 100.0 100.0 6
500 500 100.0 100.0 100.0 100.0 0.2 55175 100.0 100.0 8
500 500 100.0 100.0 100.0 100.0 0.3 55175 100.0 100.0 16
500 500 100.0 100.0 100.0 100.0 0.4 55175 100.0 100.0 17
500 500 100.0 100.0 100.0 100.0 0.5 55175 100.0 100.0 21
500 500 100.0 100.0 100.0 100.0 0.6 55175 100.0 100.0 20
500 500 100.0 100.0 100.0 100.0 0.7 55175 100.0 100.0 19
500 500 100.0 100.0 100.0 100.0 0.8 55175 100.0 100.0 21
500 500 100.0 100.0 100.0 100.0 0.9 55175 100.0 100.0 26
500 500 100.0 100.0 100.0 100.0 1.0 55175 100.0 100.0 32
500 500 500.0 500.0 500.0 500.0 0.1 64274 500.0 500.0 9
500 500 500.0 500.0 500.0 500.0 0.2 64274 500.0 500.0 10
500 500 500.0 500.0 500.0 500.0 0.3 64274 500.0 500.0 16
500 500 500.0 500.0 500.0 500.0 0.4 64274 500.0 500.0 15
500 500 500.0 500.0 500.0 500.0 0.5 64274 500.0 500.0 17
500 500 500.0 500.0 500.0 500.0 0.6 64274 500.0 500.0 24
500 500 500.0 500.0 500.0 500.0 0.7 64274 500.0 500.0 19
500 500 500.0 500.0 500.0 500.0 0.8 64274 500.0 500.0 30
500 500 500.0 500.0 500.0 500.0 0.9 64274 500.0 500.0 28
500 500 500.0 500.0 500.0 500.0 1.0 64274 500.0 500.0 16
500 500 1000.0 1000.0 1000.0 1000.0 0.1 83631 1000.0 1000.0 4
500 500 1000.0 1000.0 1000.0 1000.0 0.2 83631 1000.0 1000.0 6
500 500 1000.0 1000.0 1000.0 1000.0 0.3 83631 1000.0 1000.0 15
500 500 1000.0 1000.0 1000.0 1000.0 0.4 83631 1000.0 1000.0 10
500 500 1000.0 1000.0 1000.0 1000.0 0.5 83631 1000.0 1000.0 21
500 500 1000.0 1000.0 1000.0 1000.0 0.6 83631 1000.0 1000.0 20
500 500 1000.0 1000.0 1000.0 1000.0 0.7 83631 1000.0 1000.0 24
500 500 1000.0 1000.0 1000.0 1000.0 0.8 83631 1000.0 1000.0 28
500 500 1000.0 1000.0 1000.0 1000.0 0.9 83631 1000.0 1000.0 32
500 500 1000.0 1000.0 1000.0 1000.0 1.0 83631 1000.0 1000.0 30
500 500 5000.0 5000.0 5000.0 5000.0 0.1 100172 5000.0 5000.0 3
500 500 5000.0 5000.0 5000.0 5000.0 0.2 100172 5000.0 5000.0 10
500 500 5000.0 5000.0 5000.0 5000.0 0.3 100172 5000.0 5000.0 18
500 500 5000.0 5000.0 5000.0 5000.0 0.4 100172 5000.0 5000.0 26
500 500 5000.0 5000.0 5000.0 5000.0 0.5 100172 5000.0 5000.0 16
500 500 5000.0 5000.0 5000.0 5000.0 0.6 100172 5000.0 5000.0 19
500 500 5000.0 5000.0 5000.0 5000.0 0.7 100172 5000.0 5000.0 18
500 500 5000.0 5000.0 5000.0 5000.0 0.8 100172 5000.0 5000.0 35
500 500 5000.0 5000.0 5000.0 5000.0 0.9 100172 5000.0 5000.0 18
500 500 5000.0 5000.0 5000.0 5000.0 1.0 100172 5000.0 5000.0 23
1000 1000 10.0 10.0 10.0 10.0 0.1 16215 10.0 10.0 51
1000 1000 10.0 10.0 10.0 10.0 0.2 16215 10.0 10.0 61
1000 1000 10.0 10.0 10.0 10.0 0.3 16215 10.0 10.0 80
1000 1000 10.0 10.0 10.0 10.0 0.4 16215 10.0 10.0 100
1000 1000 10.0 10.0 10.0 10.0 0.5 16215 10.0 10.0 109
1000 1000 10.0 10.0 10.0 10.0 0.6 16215 10.0 10.0 115
1000 1000 10.0 10.0 10.0 10.0 0.7 16215 10.0 10.0 131
1000 1000 10.0 10.0 10.0 10.0 0.8 16215 10.0 10.0 127
1000 1000 10.0 10.0 10.0 10.0 0.9 16215 10.0 10.0 160
1000 1000 10.0 10.0 10.0 10.0 1.0 16215 10.0 10.0 118
1000 1000 100.0 100.0 100.0 100.0 0.1 55175 100.0 100.0 36
1000 1000 100.0 100.0 100.0 100.0 0.2 55175 100.0 100.0 64
1000 1000 100.0 100.0 100.0 100.0 0.3 55175 100.0 100.0 81
1000 1000 100.0 100.0 100.0 100.0 0.4 55175 100.0 100.0 86
1000 1000 100.0 100.0 100.0 100.0 0.5 55175 100.0 100.0 102
1000 1000 100.0 100.0 100.0 100.0 0.6 55175 100.0 100.0 110
1000 1000 100.0 100.0 100.0 100.0 0.7 55175 100.0 100.0 121
1000 1000 100.0 100.0 100.0 100.0 0.8 55175 100.0 100.0 149
1000 1000 100.0 100.0 100.0 100.0 0.9 55175 100.0 100.0 135
1000 1000 100.0 100.0 100.0 100.0 1.0 55175 100.0 100.0 155
1000 1000 500.0 500.0 500.0 500.0 0.1 64274 500.0 500.0 38
1000 1000 500.0 500.0 500.0 500.0 0.2 64274 500.0 500.0 75
1000 1000 500.0 500.0 500.0 500.0 0.3 64274 500.0 500.0 89
1000 1000 500.0 500.0 500.0 500.0 0.4 64274 500.0 500.0 91
1000 1000 500.0 500.0 500.0 500.0 0.5 64274 500.0 500.0 108
1000 1000 500.0 500.0 500.0 500.0 0.6 64274 500.0 500.0 112
1000 1000 500.0 500.0 500.0 500.0 0.7 64274 500.0 500.0 126
1000 1000 500.0 500.0 500.0 500.0 0.8 64274 500.0 500.0 127
1000 1000 500.0 500.0 500.0 500.0 0.9 64274 500.0 500.0 122
1000 1000 500.0 500.0 500.0 500.0 1.0 64274 500.0 500.0 117
1000 1000 1000.0 1000.0 1000.0 1000.0 0.1 83631 1000.0 1000.0 44
1000 1000 1000.0 1000.0 1000.0 1000.0 0.2 83631 1000.0 1000.0 65
1000 1000 1000.0 1000.0 1000.0 1000.0 0.3 83631 1000.0 1000.0 82
1000 1000 1000.0 1000.0 1000.0 1000.0 0.4 83631 1000.0 1000.0 99
1000 1000 1000.0 1000.0 1000.0 1000.0 0.5 83631 1000.0 1000.0 108
1000 1000 1000.0 1000.0 1000.0 1000.0 0.6 83631 1000.0 1000.0 127
1000 1000 1000.0 1000.0 1000.0 1000.0 0.7 83631 1000.0 1000.0 132
1000 1000 1000.0 1000.0 1000.0 1000.0 0.8 83631 1000.0 1000.0 126
1000 1000 1000.0 1000.0 1000.0 1000.0 0.9 83631 1000.0 1000.0 153
1000 1000 1000.0 1000.0 1000.0 1000.0 1.0 83631 1000.0 1000.0 147
1000 1000 5000.0 5000.0 5000.0 5000.0 0.1 100172 5000.0 5000.0 46
1000 1000 5000.0 5000.0 5000.0 5000.0 0.2 100172 5000.0 5000.0 66
1000 1000 5000.0 5000.0 5000.0 5000.0 0.3 100172 5000.0 5000.0 81
1000 1000 5000.0 5000.0 5000.0 5000.0 0.4 100172 5000.0 5000.0 87
1000 1000 5000.0 5000.0 5000.0 5000.0 0.5 100172 5000.0 5000.0 98
1000 1000 5000.0 5000.0 5000.0 5000.0 0.6 100172 5000.0 5000.0 142
1000 1000 5000.0 5000.0 5000.0 5000.0 0.7 100172 5000.0 5000.0 119
1000 1000 5000.0 5000.0 5000.0 5000.0 0.8 100172 5000.0 5000.0 133
1000 1000 5000.0 5000.0 5000.0 5000.0 0.9 100172 5000.0 5000.0 146
1000 1000 5000.0 5000.0 5000.0 5000.0 1.0 100172 5000.0 5000.0 142
5000 5000 10.0 10.0 10.0 10.0 0.1 16215 10.0 10.0 1494
5000 5000 10.0 10.0 10.0 10.0 0.2 16215 10.0 10.0 2498
5000 5000 10.0 10.0 10.0 10.0 0.3 16215 10.0 10.0 2994
5000 5000 10.0 10.0 10.0 10.0 0.4 16215 10.0 10.0 3687
5000 5000 10.0 10.0 10.0 10.0 0.5 16215 10.0 10.0 4111
5000 5000 10.0 10.0 10.0 10.0 0.6 16215 10.0 10.0 4836
5000 5000 10.0 10.0 10.0 10.0 0.7 16215 10.0 10.0 5150
5000 5000 10.0 10.0 10.0 10.0 0.8 16215 10.0 10.0 5523
5000 5000 10.0 10.0 10.0 10.0 0.9 16215 10.0 10.0 5791
5000 5000 10.0 10.0 10.0 10.0 1.0 16215 10.0 10.0 6059
5000 5000 100.0 100.0 100.0 100.0 0.1 55175 100.0 100.0 1443
5000 5000 100.0 100.0 100.0 100.0 0.2 55175 100.0 100.0 2497
5000 5000 100.0 100.0 100.0 100.0 0.3 55175 100.0 100.0 3057
5000 5000 100.0 100.0 100.0 100.0 0.4 55175 100.0 100.0 3670
5000 5000 100.0 100.0 100.0 100.0 0.5 55175 100.0 100.0 4044
5000 5000 100.0 100.0 100.0 100.0 0.6 55175 100.0 100.0 4514
5000 5000 100.0 100.0 100.0 100.0 0.7 55175 100.0 100.0 5000
5000 5000 100.0 100.0 100.0 100.0 0.8 55175 100.0 100.0 5411
5000 5000 100.0 100.0 100.0 100.0 0.9 55175 100.0 100.0 5796
5000 5000 100.0 100.0 100.0 100.0 1.0 55175 100.0 100.0 5901
5000 5000 500.0 500.0 500.0 500.0 0.1 64274 500.0 500.0 1448
5000 5000 500.0 500.0 500.0 500.0 0.2 64274 500.0 500.0 2422
5000 5000 500.0 500.0 500.0 500.0 0.3 64274 500.0 500.0 3039
5000 5000 500.0 500.0 500.0 500.0 0.4 64274 500.0 500.0 3591
5000 5000 500.0 500.0 500.0 500.0 0.5 64274 500.0 500.0 3982
5000 5000 500.0 500.0 500.0 500.0 0.6 64274 500.0 500.0 4500
5000 5000 500.0 500.0 500.0 500.0 0.7 64274 500.0 500.0 4947
5000 5000 500.0 500.0 500.0 500.0 0.8 64274 500.0 500.0 5458
5000 5000 500.0 500.0 500.0 500.0 0.9 64274 500.0 500.0 5706
5000 5000 500.0 500.0 500.0 500.0 1.0 64274 500.0 500.0 6276
5000 5000 1000.0 1000.0 1000.0 1000.0 0.1 83631 1000.0 1000.0 1439
5000 5000 1000.0 1000.0 1000.0 1000.0 0.2 83631 1000.0 1000.0 2465
5000 5000 1000.0 1000.0 1000.0 1000.0 0.3 83631 1000.0 1000.0 3086
5000 5000 1000.0 1000.0 1000.0 1000.0 0.4 83631 1000.0 1000.0 3695
5000 5000 1000.0 1000.0 1000.0 1000.0 0.5 83631 1000.0 1000.0 4019
5000 5000 1000.0 1000.0 1000.0 1000.0 0.6 83631 1000.0 1000.0 4584
5000 5000 1000.0 1000.0 1000.0 1000.0 0.7 83631 1000.0 1000.0 4867
5000 5000 1000.0 1000.0 1000.0 1000.0 0.8 83631 1000.0 1000.0 5250
5000 5000 1000.0 1000.0 1000.0 1000.0 0.9 83631 1000.0 1000.0 5593
5000 5000 1000.0 1000.0 1000.0 1000.0 1.0 83631 1000.0 1000.0 6102
5000 5000 5000.0 5000.0 5000.0 5000.0 0.1 100172 5000.0 5000.0 1449
5000 5000 5000.0 5000.0 5000.0 5000.0 0.2 100172 5000.0 5000.0 2495
5000 5000 5000.0 5000.0 5000.0 5000.0 0.3 100172 5000.0 5000.0 3042
5000 5000 5000.0 5000.0 5000.0 5000.0 0.4 100172 5000.0 5000.0 3596
5000 5000 5000.0 5000.0 5000.0 5000.0 0.5 100172 5000.0 5000.0 4074
5000 5000 5000.0 5000.0 5000.0 5000.0 0.6 100172 5000.0 5000.0 4474
5000 5000 5000.0 5000.0 5000.0 5000.0 0.7 100172 5000.0 5000.0 4958
5000 5000 5000.0 5000.0 5000.0 5000.0 0.8 100172 5000.0 5000.0 5306
5000 5000 5000.0 5000.0 5000.0 5000.0 0.9 100172 5000.0 5000.0 5623
5000 5000 5000.0 5000.0 5000.0 5000.0 1.0 100172 5000.0 5000.0 5855
